"Team","W","L","ERA","G","GS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)"
"Braves","90","72","3.98","646","162","8","3","38","73","24","1443.2","6186","1487","674","639","145","520","52","32","42","5","929","27","90","72","3.98","646","162","8","3","38","24","1443.2","6186","1487","674","639","145","520","52","32","42","5","929","2133","1408","1027","138","8378","14386","22764","769","110","136","26","5.79","3.24","1.79","9.27","0.90",".264","1.39",".294","74.4 %","4.19","1.51","22.5 %","46.7 %","30.8 %","9.8 %","10.3 %","5.2 %","19.1 %","125.9","996.2","13.3","440.7","139.2","14.4","$67.8","4.92","4.23","0.65","-113.95","114.60","44.71","4.54","1.05","1.91","1.12","1.21","483","4.61","-3.98","66.0 %","91.1","14.4 %","83.8","3.0 %","86.6","4.5 %","76.7","9.3 %","82.4","2.9 %","86.3","","","1.6 %","0.1 %","-2.0","32.6","-0.9","0.2","-11.2","5.3","","-0.01","1.02","-0.14","0.02","-0.54","0.83","","18.9 %","68.1 %","46.1 %","50.4 %","88.8 %","81.8 %","55.2 %","59.5 %","8.3 %","73","113","90","95","99","99","15.0 %","8.4 %","4.34","4.79","-0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8","-0.7","4.0","3.4","21 - 38","6.6 %","41.1 %","31.2 %","27.6 %","17.8 %","52.2 %","30.1 %","4.49","25.8 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Blue Jays","80","82","4.06","594","162","9","3","35","66","21","1447.0","6166","1475","705","653","185","444","29","68","39","5","958","28","80","82","4.06","594","162","9","3","35","21","1447.0","6166","1475","705","653","185","444","29","68","39","5","958","2111","1580","926","174","8242","14436","22678","775","155","77","18","5.96","2.76","2.16","9.17","1.15",".261","1.33",".286","74.2 %","4.42","1.34","20.1 %","45.7 %","34.2 %","11.0 %","11.7 %","7.3 %","23.4 %","123.2","945.9","10.3","495.5","133.5","14.0","$65.6","4.96","4.26","5.41","-104.50","109.92","68.12","6.53","0.99","1.56","1.11","1.20","432","5.72","-0.23","60.5 %","90.1","15.5 %","82.8","5.2 %","87.9","10.0 %","74.2","8.2 %","81.2","0.6 %","82.7","","","7.3 %","0.3 %","11.5","12.6","-14.1","8.7","-5.1","2.5","","0.09","0.39","-1.30","0.41","-0.30","2.15","","21.8 %","68.2 %","46.5 %","57.2 %","88.4 %","81.5 %","53.2 %","60.2 %","8.5 %","66","115","70","91","100","98","15.5 %","7.2 %","4.18","4.82","-0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4","1.9","6.6","8.5","22 - 37","8.3 %","42.7 %","30.9 %","26.4 %","14.3 %","57.3 %","28.4 %","4.29","25.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Padres","82","80","4.13","618","162","4","3","45","70","20","1455.1","6253","1452","726","668","146","503","45","46","36","3","1133","30","82","80","4.13","618","162","4","3","45","20","1455.1","6253","1452","726","668","146","503","45","46","36","3","1133","1919","1589","959","170","8752","14878","23630","684","123","101","28","7.01","3.11","2.25","8.98","0.90",".255","1.34",".295","71.0 %","3.90","1.21","21.5 %","43.0 %","35.6 %","10.7 %","9.2 %","6.4 %","27.7 %","111.0","934.1","56.7","514.0","167.8","17.4","$81.8","4.08","4.10","0.79","-109.31","110.11","-44.14","-4.32","1.01","1.39","1.09","1.16","456","-2.17","2.96","57.7 %","88.6","18.5 %","81.4","2.2 %","86.5","8.5 %","75.7","12.4 %","79.3","0.7 %","85.1","","","6.0 %","0.2 %","-25.2","49.2","8.7","-4.2","-2.4","3.1","","-0.20","1.20","1.79","-0.22","-0.09","1.90","","22.2 %","66.3 %","45.2 %","53.0 %","87.0 %","79.0 %","52.2 %","58.3 %","9.4 %","70","135","61","106","96","96","18.1 %","8.0 %","4.02","4.23","0.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7","-0.8","-7.9","-8.7","23 - 39","10.1 %","43.1 %","30.5 %","26.4 %","18.2 %","55.0 %","26.8 %","4.08","28.5 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Marlins","83","79","4.19","611","162","14","8","42","55","18","1442.1","6236","1459","732","671","116","563","57","65","45","3","1125","29","83","79","4.19","611","162","14","8","42","18","1442.1","6236","1459","732","671","116","563","57","65","45","3","1125","1960","1423","952","183","8921","14717","23638","717","116","147","24","7.02","3.51","2.00","9.10","0.72",".260","1.40",".308","70.4 %","3.81","1.38","22.0 %","45.2 %","32.8 %","12.9 %","8.2 %","5.9 %","16.3 %","181.5","965.7","17.7","470.8","199.3","21.2","$99.5","4.29","4.13","2.50","-104.48","106.97","-25.78","-2.54","0.99","1.69","1.05","1.11","448","-0.43","2.96","67.4 %","90.9","8.6 %","81.8","3.6 %","86.3","9.2 %","77.8","10.1 %","82.9","1.1 %","77.4","","","3.4 %","0.2 %","26.6","1.5","-5.1","19.9","-3.0","5.9","","0.17","0.07","-0.62","0.95","-0.13","2.29","","19.8 %","67.8 %","45.4 %","51.4 %","87.9 %","80.5 %","53.3 %","57.9 %","8.8 %","55","102","81","102","91","97","18.0 %","9.0 %","4.11","4.47","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5","-5.4","-4.3","-9.7","20 - 39","9.0 %","42.5 %","29.6 %","27.8 %","18.6 %","54.2 %","27.2 %","4.20","28.9 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cubs","79","83","4.19","619","162","8","2","39","69","19","1440.0","6185","1357","714","671","186","576","48","50","57","7","1256","27","79","83","4.19","619","162","8","2","39","19","1440.0","6185","1357","714","671","186","576","48","50","57","7","1256","1914","1382","866","127","8909","14786","23695","703","125","141","30","7.85","3.60","2.18","8.48","1.16",".244","1.34",".284","73.7 %","4.26","1.38","20.8 %","46.0 %","33.2 %","9.2 %","13.5 %","6.5 %","21.3 %","139.2","991.9","6.7","443.2","145.9","15.1","$70.9","4.92","3.90","2.42","-111.48","113.89","36.84","3.72","1.04","1.55","1.11","1.20","457","0.85","1.47","63.4 %","90.4","18.5 %","83.3","0.7 %","87.3","5.8 %","76.6","10.5 %","81.6","1.1 %","85.2","","","2.0 %","0.4 %","-27.2","52.4","3.0","-10.3","11.9","-0.8","","-0.19","1.22","1.93","-0.77","0.49","-0.35","","19.1 %","66.4 %","44.8 %","40.3 %","85.6 %","76.8 %","54.3 %","57.7 %","10.3 %","69","107","80","96","98","92","20.3 %","9.3 %","3.88","4.39","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7","2.7","-1.0","1.7","23 - 39","11.0 %","40.9 %","30.1 %","29.0 %","17.2 %","54.6 %","28.3 %","3.97","32.6 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Phillies","88","74","4.21","604","162","4","0","40","78","23","1435.0","6119","1379","726","672","189","487","51","72","36","9","1159","29","88","74","4.21","604","162","4","0","40","23","1435.0","6119","1379","726","672","189","487","51","72","36","9","1159","1902","1419","967","175","8401","14489","22890","807","106","112","26","7.27","3.05","2.38","8.65","1.19",".248","1.30",".283","72.4 %","4.29","1.34","22.6 %","44.4 %","33.1 %","12.3 %","13.3 %","5.6 %","23.2 %","127.6","955.6","28.7","473.8","156.3","16.0","$75.3","5.11","3.94","4.86","-100.83","105.70","14.43","1.56","0.96","1.52","1.02","1.08","442","1.75","3.29","62.8 %","90.7","14.0 %","82.8","1.8 %","87.3","10.2 %","75.2","9.9 %","80.7","1.4 %","81.0","","","2.1 %","0.1 %","-17.2","17.4","0.7","1.9","16.1","-2.6","","-0.12","0.56","0.17","0.08","0.73","-0.84","","20.1 %","68.2 %","46.4 %","46.5 %","86.3 %","78.5 %","54.7 %","59.5 %","9.9 %","78","109","66","97","98","92","18.9 %","8.0 %","3.87","5.06","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3","3.5","-4.2","-0.7","22 - 38","11.0 %","41.6 %","32.6 %","25.8 %","17.3 %","52.6 %","30.1 %","3.97","30.0 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Giants","75","87","4.35","673","162","4","0","46","89","28","1444.1","6280","1456","745","698","151","592","42","42","38","3","972","30","75","87","4.35","673","162","4","0","46","28","1444.1","6280","1456","745","698","151","592","42","42","38","3","972","1918","1671","951","228","9290","14941","24231","649","98","132","23","6.06","3.69","1.64","9.07","0.94",".258","1.42",".289","71.6 %","4.35","1.15","20.9 %","42.2 %","36.8 %","13.6 %","9.0 %","5.1 %","17.4 %","91.8","937.9","21.1","499.2","112.8","11.7","$55.0","4.82","4.59","-1.20","-116.18","114.98","-10.55","-1.36","1.06","1.84","1.24","1.36","511","1.11","-2.23","65.3 %","90.3","15.1 %","82.9","0.6 %","86.8","4.6 %","76.4","14.0 %","79.8","0.5 %","82.3","","","3.8 %","0.2 %","-15.4","5.1","0.7","-0.3","2.3","1.6","","-0.10","0.15","0.54","-0.03","0.07","1.40","","20.7 %","67.5 %","44.9 %","56.1 %","88.3 %","81.2 %","51.6 %","57.6 %","8.4 %","89","138","86","103","105","108","15.5 %","9.4 %","4.55","4.04","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5","1.7","-2.0","-0.2","20 - 42","6.1 %","41.2 %","31.8 %","27.0 %","14.0 %","57.5 %","28.5 %","4.56","27.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dodgers","71","91","4.38","620","162","6","4","40","66","19","1427.1","6113","1434","755","695","182","471","34","64","36","6","1004","28","71","91","4.38","620","162","6","4","40","19","1427.1","6113","1434","755","695","182","471","34","64","36","6","1004","2030","1517","872","166","8195","14416","22611","685","108","155","23","6.33","2.97","2.13","9.04","1.15",".257","1.33",".285","70.8 %","4.40","1.34","19.7 %","45.9 %","34.3 %","10.9 %","12.0 %","5.3 %","14.8 %","99.7","953.7","9.5","467.8","109.2","11.3","$53.0","4.71","4.20","-5.99","-110.41","104.43","-39.84","-3.70","0.98","1.32","1.04","1.10","458","-3.54","-2.54","62.6 %","89.9","11.5 %","80.9","1.6 %","85.3","12.4 %","74.9","11.7 %","81.6","0.2 %","85.1","","","3.3 %","0.1 %","-25.1","10.7","-2.9","20.3","-22.6","-0.7","","-0.18","0.43","-0.83","0.75","-0.89","-1.43","","18.9 %","67.0 %","45.5 %","54.2 %","87.8 %","81.6 %","55.5 %","60.8 %","8.4 %","66","112","77","105","103","99","16.4 %","7.7 %","4.14","4.32","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1","2.7","-6.8","-4.2","21 - 37","8.7 %","41.3 %","31.5 %","27.2 %","16.3 %","56.3 %","27.3 %","4.24","27.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pirates","67","95","4.44","613","162","4","3","35","59","12","1436.0","6264","1456","769","708","162","612","65","65","53","4","958","27","67","95","4.44","613","162","4","3","35","12","1436.0","6264","1456","769","708","162","612","65","65","53","4","958","1971","1566","949","176","8994","14159","23153","680","130","143","37","6.00","3.84","1.57","9.13","1.02",".261","1.44",".290","71.6 %","4.57","1.26","21.2 %","43.9 %","34.9 %","11.2 %","10.3 %","6.6 %","25.9 %","54.0","917.7","15.6","514.1","69.6","7.2","$33.8","5.08","4.60","-5.28","-109.55","104.27","-49.70","-5.21","0.96","1.56","1.03","1.08","451","-5.39","-0.10","63.8 %","89.7","10.3 %","82.2","0.8 %","87.0","11.5 %","76.6","13.4 %","80.9","0.1 %","87.7","","","12.3 %","0.3 %","-50.4","0.6","3.5","12.5","12.2","1.8","","-0.39","0.03","2.17","0.54","0.45","9.25","","23.1 %","67.7 %","44.6 %","60.2 %","89.3 %","81.5 %","48.3 %","56.7 %","8.2 %","59","101","72","106","109","108","15.3 %","9.8 %","4.57","4.26","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","1.2","-1.2","0.0","21 - 39","5.5 %","42.6 %","30.6 %","26.8 %","13.6 %","59.2 %","27.2 %","4.62","27.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mariners","69","93","4.49","595","162","6","2","39","73","20","1427.2","6172","1483","751","712","179","496","32","57","36","4","892","30","69","93","4.49","595","162","6","2","39","20","1427.2","6172","1483","751","712","179","496","32","57","36","4","892","1921","1813","909","183","8719","14526","23245","699","97","82","21","5.62","3.13","1.80","9.35","1.13",".264","1.39",".287","72.0 %","4.56","1.06","19.6 %","41.4 %","39.0 %","10.1 %","9.9 %","5.0 %","25.6 %","77.2","968.6","14.6","454.4","91.8","9.3","$43.8","4.70","4.68","-6.69","-113.18","106.49","-33.24","-3.39","1.00","1.62","1.15","1.26","432","-4.11","-2.57","57.1 %","89.4","15.9 %","81.8","3.0 %","81.1","10.7 %","75.6","13.1 %","79.6","0.3 %","82.3","0.0 %","82.0","7.3 %","0.2 %","-33.7","8.8","-3.5","-1.8","14.0","1.4","-0.4","-0.27","0.26","-0.54","-0.08","0.50","1.92","-40.13","21.9 %","66.2 %","44.7 %","63.5 %","89.0 %","82.9 %","51.4 %","59.0 %","7.6 %","73","104","79","107","107","108","14.5 %","8.0 %","4.55","4.41","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9","1.8","0.8","2.6","19 - 42","6.4 %","42.8 %","29.9 %","27.3 %","14.2 %","57.6 %","28.2 %","4.52","25.4 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tigers","71","91","4.52","587","162","7","0","37","56","20","1435.2","6139","1504","787","721","193","461","33","51","53","5","907","28","71","91","4.52","587","162","7","0","37","20","1435.2","6139","1504","787","721","193","461","33","51","53","5","907","2119","1622","897","179","8196","14236","22432","723","133","81","21","5.69","2.89","1.97","9.43","1.21",".267","1.37",".290","70.4 %","4.57","1.31","19.3 %","45.7 %","35.0 %","11.0 %","11.9 %","6.3 %","25.9 %","93.5","974.8","2.7","455.5","96.2","9.7","$45.5","4.82","4.38","-3.71","-109.13","105.43","-44.45","-4.45","0.99","1.20","1.04","1.11","424","-2.77","-0.99","57.6 %","90.5","18.3 %","82.2","1.0 %","82.2","6.2 %","77.4","14.7 %","80.0","2.2 %","84.7","","","11.6 %","0.1 %","-48.0","16.5","-2.1","3.0","-9.0","5.5","","-0.42","0.45","-1.05","0.24","-0.31","1.29","","25.4 %","68.1 %","46.7 %","62.4 %","87.9 %","81.0 %","49.9 %","59.8 %","8.8 %","56","112","66","105","106","101","14.8 %","7.5 %","4.33","4.53","-0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6","0.6","0.4","0.9","22 - 36","7.3 %","47.5 %","28.1 %","24.4 %","12.4 %","59.4 %","28.2 %","4.41","25.4 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yankees","95","67","4.54","580","162","8","4","46","69","21","1430.2","6182","1495","789","721","164","463","25","84","37","6","985","32","95","67","4.54","580","162","8","4","46","21","1430.2","6182","1495","789","721","164","463","25","84","37","6","985","2160","1624","807","181","8699","14512","23211","886","128","57","20","6.20","2.91","2.13","9.40","1.03",".265","1.37",".297","69.1 %","4.28","1.33","17.6 %","47.0 %","35.4 %","11.1 %","10.1 %","5.9 %","35.1 %","116.3","961.6","31.5","459.5","147.8","15.2","$71.4","4.31","4.36","-1.40","-103.87","102.47","-49.03","-4.87","0.93","1.25","1.03","1.10","418","0.14","-1.64","61.2 %","90.8","17.8 %","83.7","4.2 %","91.1","7.3 %","76.7","6.8 %","81.2","2.7 %","84.2","","","3.0 %","0.3 %","-75.2","30.0","17.1","9.6","-0.9","-0.6","","-0.55","0.75","1.81","0.58","-0.06","-0.09","","21.0 %","68.5 %","46.0 %","52.7 %","90.0 %","81.9 %","52.6 %","57.9 %","8.3 %","69","96","63","105","99","101","15.9 %","7.5 %","4.17","5.57","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","-1.8","-0.9","-2.7","24 - 41","8.4 %","44.6 %","28.0 %","27.4 %","20.8 %","52.5 %","26.7 %","4.27","26.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Orioles","74","88","4.56","636","162","2","0","38","70","19","1427.2","6242","1458","800","724","180","580","32","52","70","11","1052","29","74","88","4.56","636","162","2","0","38","19","1427.2","6242","1458","800","724","180","580","32","52","70","11","1052","2040","1515","927","162","9020","14656","23676","729","131","76","24","6.63","3.66","1.81","9.19","1.13",".260","1.43",".292","70.2 %","4.51","1.35","20.7 %","45.5 %","33.8 %","10.7 %","11.9 %","6.4 %","31.6 %","98.1","914.7","23.7","507.6","121.8","12.4","$58.3","4.96","4.34","-4.35","-109.39","105.04","-54.82","-5.51","0.98","1.38","1.06","1.12","474","-2.46","-2.00","61.7 %","90.6","17.4 %","83.3","1.0 %","87.1","7.5 %","76.6","12.2 %","79.5","0.1 %","82.4","","","7.3 %","0.3 %","-33.2","28.7","1.7","-5.9","-16.1","0.1","","-0.25","0.75","0.78","-0.36","-0.60","0.26","","21.4 %","66.5 %","44.3 %","57.1 %","88.1 %","80.7 %","50.9 %","58.3 %","8.5 %","70","109","74","105","101","100","16.9 %","9.3 %","4.28","4.60","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1","-0.4","-2.8","-3.3","20 - 40","7.6 %","42.0 %","30.7 %","27.3 %","15.6 %","57.1 %","27.3 %","4.38","29.0 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Red Sox","95","67","4.74","604","162","6","0","38","59","19","1429.0","6227","1550","805","753","164","440","28","89","56","4","959","31","95","67","4.74","604","162","6","0","38","19","1429.0","6227","1550","805","753","164","440","28","89","56","4","959","1985","1707","985","213","8249","15115","23364","910","134","62","14","6.04","2.77","2.18","9.76","1.03",".272","1.39",".303","68.9 %","4.28","1.16","21.1 %","42.4 %","36.5 %","12.5 %","9.6 %","6.8 %","22.6 %","127.9","1002.2","9.1","421.9","137.1","13.9","$65.1","4.92","4.44","-1.77","-106.62","104.85","-29.62","-3.14","0.95","1.22","0.94","0.97","442","-2.45","0.59","53.5 %","88.6","12.7 %","80.6","4.9 %","87.1","10.0 %","72.5","4.7 %","78.3","2.0 %","84.2","12.2 %","67.9","1.7 %","0.4 %","-64.6","26.6","4.6","-5.5","-16.5","-11.5","5.3","-0.53","0.91","0.41","-0.24","-1.54","-2.48","0.19","21.4 %","67.9 %","47.1 %","53.1 %","89.0 %","81.7 %","55.3 %","59.9 %","8.6 %","59","77","62","105","101","102","15.4 %","7.1 %","4.27","5.73","0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","-4.2","3.5","-0.6","21 - 42","8.3 %","43.3 %","29.7 %","27.1 %","14.1 %","58.0 %","27.9 %","4.29","25.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Diamondbacks","77","85","4.87","620","162","6","1","45","64","17","1456.1","6402","1580","856","788","193","537","43","62","58","5","1038","28","77","85","4.87","620","162","6","1","45","17","1456.1","6402","1580","856","788","193","537","43","62","58","5","1038","2102","1496","1027","156","8811","14813","23624","696","140","139","29","6.41","3.32","1.93","9.76","1.19",".272","1.45",".303","69.3 %","4.55","1.41","22.2 %","45.4 %","32.3 %","10.4 %","12.9 %","6.7 %","20.9 %","117.9","991.7","-3.2","458.8","114.7","11.9","$55.8","5.52","4.25","3.05","-112.53","115.58","-83.23","-8.06","1.03","1.38","1.07","1.14","458","-4.93","7.91","66.0 %","89.7","10.9 %","81.5","0.7 %","86.1","9.9 %","75.8","11.9 %","81.2","0.6 %","84.9","","","5.0 %","0.2 %","-55.9","-22.2","-2.1","-1.1","-0.3","-1.4","","-0.38","-0.91","-1.32","-0.05","-0.01","-1.02","","20.5 %","67.7 %","45.6 %","53.9 %","88.0 %","80.8 %","53.1 %","58.6 %","8.7 %","64","121","72","110","103","100","16.2 %","8.4 %","4.24","4.30","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","-3.9","-2.8","-6.6","22 - 39","7.8 %","43.4 %","31.5 %","25.1 %","16.9 %","54.3 %","28.8 %","4.35","27.6 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
