"Team","W","L","ERA","G","GS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)"
"Cardinals","83","79","4.32","591","163","6","2","44","","","1469.2","6392","1513","782","706","151","558","38","54","42","14","972","28","83","79","4.32","591","163","6","2","44","","1469.2","6392","1513","782","706","151","558","38","54","42","14","972","","","","","","","","","","","","5.95","3.42","1.74","9.27","0.92",".262","1.41",".292","70.2 %","4.40","","","","","","","","","123.8","931.8","-0.3","530.4","123.5","12.5","","","","0.00","-125.21","125.22","-5.17","-0.45","1.13","1.05","1.21","1.34","428","0.69","-0.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134","86","103","101","","15.2 %","8.7 %","","","-0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6","0.7","-3.5","-2.9","23 - 39","6.5 %","","","","","","","4.64","26.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Devil Rays","63","99","4.35","572","162","7","2","28","","","1443.0","6269","1425","751","698","171","643","27","81","43","3","1008","27","63","99","4.35","572","162","7","2","28","","1443.0","6269","1425","751","698","171","643","27","81","43","3","1008","","","","","","","","","","","","6.29","4.01","1.57","8.89","1.07",".257","1.43",".287","73.2 %","4.79","","","","","","","","","79.0","937.5","30.9","497.8","109.8","10.8","","","","-4.73","-110.69","105.95","3.45","0.04","0.98","0.91","1.01","1.06","410","-3.82","-1.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","71","93","104","","16.1 %","10.3 %","","","-0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3","3.7","4.8","8.5","23 - 33","5.8 %","","","","","","","4.72","29.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Expos","65","97","4.39","605","162","4","0","39","","","1427.0","6207","1448","783","696","156","533","39","57","50","12","1017","25","65","97","4.39","605","162","4","0","39","","1427.0","6207","1448","783","696","156","533","39","57","50","12","1017","","","","","","","","","","","","6.41","3.36","1.91","9.13","0.98",".258","1.39",".291","69.0 %","4.38","","","","","","","","","82.5","904.8","37.4","518.0","119.9","12.2","","","","-11.55","-111.81","100.26","-106.11","-10.77","0.96","0.92","1.00","1.04","443","-10.52","-1.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","78","104","102","","16.4 %","8.6 %","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","1.2","-4.9","-3.7","21 - 36","7.8 %","","","","","","","4.48","27.5 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Reds","77","85","4.44","528","162","6","3","42","","","1441.1","6206","1400","760","711","170","573","42","52","60","7","1098","28","77","85","4.44","528","162","6","3","42","","1441.1","6206","1400","760","711","170","573","42","52","60","7","1098","","","","","","","","","","","","6.86","3.58","1.92","8.74","1.06",".251","1.37",".285","70.8 %","4.45","","","","","","","","","121.9","929.2","2.2","504.9","124.1","12.8","","","","-0.12","-106.74","106.62","-8.50","-1.00","0.97","0.98","1.08","1.18","367","0.45","-0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","67","103","102","","17.7 %","9.2 %","","","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1","3.2","-1.8","1.4","21 - 33","8.5 %","","","","","","","4.40","29.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indians","89","73","4.45","585","162","9","3","47","","","1460.0","6393","1552","779","722","171","563","48","67","35","5","1037","30","89","73","4.45","585","162","9","3","47","","1460.0","6393","1552","779","722","171","563","48","67","35","5","1037","","","","","","","","","","","","6.39","3.47","1.84","9.57","1.05",".269","1.45",".303","72.2 %","4.54","","","","","","","","","120.2","1003.7","40.3","452.1","160.6","15.6","","","","10.80","-115.25","126.05","71.34","6.67","1.08","1.07","1.30","1.47","423","6.38","3.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","74","94","99","","16.2 %","8.8 %","","","-0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7","-1.6","6.7","5.1","22 - 41","7.4 %","","","","","","","4.53","27.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Angels","85","77","4.49","577","162","3","1","52","","","1444.0","6326","1481","783","720","164","630","23","47","70","4","1091","29","85","77","4.49","577","162","3","1","52","","1444.0","6326","1481","783","720","164","630","23","47","70","4","1091","","","","","","","","","","","","6.80","3.93","1.73","9.23","1.02",".262","1.46",".300","71.3 %","4.51","","","","","","","","","124.2","958.7","37.2","479.7","161.4","15.7","","","","2.42","-111.19","113.61","-1.61","-0.49","1.02","1.01","1.26","1.41","415","-4.70","7.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","73","96","97","","17.3 %","10.0 %","","","-0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5","-0.4","1.2","0.8","23 - 36","7.3 %","","","","","","","4.54","29.8 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cubs","90","73","4.50","612","163","7","5","56","","","1477.1","6472","1528","792","738","180","575","48","48","48","14","1207","29","90","73","4.50","612","163","7","5","56","","1477.1","6472","1528","792","738","180","575","48","48","48","14","1207","","","","","","","","","","","","7.35","3.50","2.10","9.31","1.10",".261","1.42",".302","71.6 %","4.35","","","","","","","","","135.0","1004.9","7.2","467.3","142.2","14.7","","","","2.39","-120.15","122.54","-3.07","-0.52","1.07","1.03","1.21","1.34","449","-2.20","4.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","87","106","100","","18.7 %","8.9 %","","","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4","-3.1","-1.3","-4.4","21 - 40","9.8 %","","","","","","","4.24","30.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Brewers","74","88","4.63","577","162","2","0","39","","","1451.0","6325","1538","812","746","188","550","29","61","48","7","1063","28","74","88","4.63","577","162","2","0","39","","1451.0","6325","1538","812","746","188","550","29","61","48","7","1063","","","","","","","","","","","","6.59","3.41","1.93","9.54","1.17",".269","1.44",".302","70.9 %","4.62","","","","","","","","","61.9","933.5","22.6","511.9","84.6","8.5","","","","-2.94","-122.71","119.76","-46.39","-4.51","1.08","1.00","1.11","1.20","415","-8.80","6.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","61","109","107","","16.8 %","8.7 %","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","-3.2","0.8","-2.4","23 - 41","8.1 %","","","","","","","4.44","28.5 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Diamondbacks","65","97","4.64","530","162","7","2","37","","","1432.1","6151","1463","812","738","188","489","32","41","52","14","908","27","65","97","4.64","530","162","7","2","37","","1432.1","6151","1463","812","738","188","489","32","41","52","14","908","","","","","","","","","","","","5.71","3.07","1.86","9.19","1.18",".260","1.36",".282","68.3 %","4.69","","","","","","","","","86.1","997.6","1.3","428.2","87.4","8.9","","","","-5.16","-107.80","102.64","-73.79","-7.76","0.96","0.91","0.91","0.93","369","-0.77","-4.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","62","107","108","","14.8 %","8.0 %","","","-0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","4.4","-4.8","-0.4","22 - 32","6.8 %","","","","","","","4.60","25.8 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Phillies","75","87","4.64","547","162","21","3","32","","","1463.0","6339","1476","808","754","188","544","27","54","73","5","1176","28","75","87","4.64","547","162","21","3","32","","1463.0","6339","1476","808","754","188","544","27","54","73","5","1176","","","","","","","","","","","","7.23","3.35","2.16","9.08","1.16",".257","1.38",".294","69.9 %","4.43","","","","","","","","","103.7","1001.9","5.0","456.2","108.8","11.8","","","","-1.60","-119.94","118.34","-37.16","-3.68","1.08","1.00","1.03","1.09","385","-1.26","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","70","108","104","","18.6 %","8.6 %","","","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8","0.0","-2.0","-2.0","24 - 35","10.0 %","","","","","","","4.22","30.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Orioles","79","83","4.74","564","162","16","4","37","","","1431.1","6213","1505","785","754","169","535","33","46","51","6","1065","30","79","83","4.74","564","162","16","4","37","","1431.1","6213","1505","785","754","169","535","33","46","51","6","1065","","","","","","","","","","","","6.70","3.36","1.99","9.46","1.06",".267","1.43",".304","70.4 %","4.40","","","","","","","","","148.4","953.9","12.6","472.3","161.0","16.2","","","","-0.27","-107.03","106.76","-9.70","-0.65","0.96","0.95","1.09","1.17","402","0.35","-0.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","72","105","97","","17.1 %","8.6 %","","","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6","-1.9","-0.8","-2.7","21 - 41","8.5 %","","","","","","","4.39","28.5 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Twins","70","92","4.76","594","162","7","1","42","","","1447.2","6322","1622","818","765","180","457","21","44","55","5","952","29","70","92","4.76","594","162","7","1","42","","1447.2","6322","1622","818","765","180","457","21","44","55","5","952","","","","","","","","","","","","5.92","2.84","2.08","10.08","1.12",".279","1.44",".308","69.8 %","4.48","","","","","","","","","118.2","940.8","28.8","502.2","147.0","14.3","","","","-3.72","-117.62","113.89","-33.58","-3.42","1.01","0.99","1.14","1.24","432","-3.58","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","76","99","99","","15.1 %","7.2 %","","","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5","-3.4","4.6","1.2","22 - 38","7.8 %","","","","","","","4.48","25.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Athletics","74","88","4.83","570","162","12","3","39","","","1434.0","6310","1555","866","769","179","529","29","56","67","5","922","29","74","88","4.83","570","162","12","3","39","","1434.0","6310","1555","866","769","179","529","29","56","67","5","922","","","","","","","","","","","","5.79","3.32","1.74","9.76","1.12",".272","1.45",".298","67.4 %","4.70","","","","","","","","","89.5","984.7","31.7","444.4","121.1","11.9","","","","-7.63","-118.31","110.68","-79.40","-7.68","1.00","0.99","1.16","1.27","408","-5.70","-1.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","78","105","103","","14.6 %","8.4 %","","","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","0.4","-5.3","-4.9","24 - 40","6.2 %","","","","","","","4.67","25.8 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tigers","65","97","4.93","608","162","9","3","32","","","1446.1","6327","1551","863","793","185","595","53","40","60","0","947","27","65","97","4.93","608","162","9","3","32","","1446.1","6327","1551","863","793","185","595","53","40","60","0","947","","","","","","","","","","","","5.89","3.70","1.59","9.65","1.15",".272","1.48",".300","68.7 %","4.81","","","","","","","","","114.1","950.8","17.8","491.1","131.9","12.8","","","","-5.55","-112.03","106.47","-60.53","-5.62","0.96","0.94","1.08","1.15","446","-1.26","-4.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","72","105","102","","15.0 %","9.4 %","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","-0.1","-2.8","-2.8","21 - 33","5.6 %","","","","","","","4.75","27.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mariners","76","85","4.95","529","161","17","5","31","","","1424.1","6271","1530","855","784","196","528","23","60","61","6","1156","30","76","85","4.95","529","161","17","5","31","","1424.1","6271","1530","855","784","196","528","23","60","61","6","1156","","","","","","","","","","","","7.30","3.34","2.19","9.67","1.24",".269","1.44",".308","68.5 %","4.54","","","","","","","","","144.8","991.3","12.6","425.1","157.4","15.8","","","","-7.31","-115.36","108.04","-36.37","-3.29","0.97","0.94","1.04","1.12","368","-2.86","-4.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","71","106","98","","18.4 %","8.4 %","","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3","-3.1","-3.5","-6.5","23 - 40","10.0 %","","","","","","","4.21","30.0 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rangers","88","74","5.00","564","162","10","4","46","","","1431.1","6357","1624","871","795","164","519","32","45","62","2","994","30","88","74","5.00","564","162","10","4","46","","1431.1","6357","1624","871","795","164","519","32","45","62","2","994","","","","","","","","","","","","6.25","3.26","1.92","10.21","1.03",".280","1.50",".315","67.3 %","4.42","","","","","","","","","145.5","963.1","35.2","463.8","180.8","17.9","","","","5.54","-106.17","111.71","23.14","1.61","0.96","0.93","1.08","1.16","402","4.95","0.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","56","103","94","","15.6 %","8.2 %","","","0.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4","-5.7","-0.8","-6.5","23 - 40","7.5 %","","","","","","","4.52","26.4 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rockies","77","85","5.00","568","162","9","2","36","","","1432.2","6277","1583","855","796","174","562","17","63","47","9","951","27","77","85","5.00","568","162","9","2","36","","1432.2","6277","1583","855","796","174","562","17","63","47","9","951","","","","","","","","","","","","5.97","3.53","1.69","9.94","1.09",".280","1.50",".311","68.9 %","4.70","","","","","","","","","106.3","982.4","49.7","447.0","156.0","15.8","","","","2.06","-109.84","111.90","15.77","1.09","0.97","0.96","1.09","1.18","406","1.38","0.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","62","95","98","","15.2 %","9.0 %","","","0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9","-5.2","7.3","2.1","22 - 33","6.2 %","","","","","","","4.67","26.9 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Royals","72","89","5.16","549","161","6","3","46","","","1436.1","6369","1590","899","824","196","568","28","60","72","5","999","27","72","89","5.16","549","161","6","3","46","","1436.1","6369","1590","899","824","196","568","28","60","72","5","999","","","","","","","","","","","","6.26","3.56","1.76","9.96","1.23",".277","1.50",".307","67.9 %","4.83","","","","","","","","","90.1","959.6","27.2","471.6","117.4","11.3","","","","-0.80","-111.22","110.42","-77.02","-6.71","0.97","0.93","1.02","1.08","388","-1.86","1.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","59","109","103","","15.7 %","8.9 %","","","0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","-2.8","-2.7","-5.4","23 - 36","6.8 %","","","","","","","4.60","27.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Marlins","54","108","5.20","582","162","11","0","24","","","1449.2","6553","1617","923","838","182","715","61","58","62","10","1016","25","54","108","5.20","582","162","11","0","24","","1449.2","6553","1617","923","838","182","715","61","58","62","10","1016","","","","","","","","","","","","6.31","4.44","1.42","10.04","1.13",".280","1.61",".313","68.7 %","4.97","","","","","","","","","28.1","921.3","-14.3","522.3","13.7","1.5","","","","-17.28","-134.74","117.46","-182.08","-17.88","1.08","1.02","1.17","1.28","420","-17.03","1.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","89","128","118","","15.5 %","10.9 %","","","0.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.9","-7.3","-1.2","-8.4","21 - 36","4.6 %","","","","","","","4.86","29.2 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"White Sox","80","82","5.24","568","163","8","0","42","","","1438.2","6368","1569","931","837","211","580","20","54","58","10","911","27","80","82","5.24","568","163","8","0","42","","1438.2","6368","1569","931","837","211","580","20","54","58","10","911","","","","","","","","","","","","5.70","3.63","1.57","9.82","1.32",".274","1.49",".294","66.7 %","5.10","","","","","","","","","53.4","919.4","1.6","511.8","55.1","5.5","","","","-2.51","-115.02","112.51","-79.59","-7.47","0.99","0.96","1.05","1.12","405","-4.33","1.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","72","114","112","","14.3 %","9.1 %","","","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.4","-5.1","-3.7","22 - 35","5.2 %","","","","","","","4.79","26.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
